date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
30-12-2024,27,SEYA,GIMS,71,188484,album,21,FALSE,https://i.scdn.co/image/ab67616d0000b2738c127b14ce91c9e0f45cda94
30-12-2024,28,Postiché,Jul,70,276546,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
30-12-2024,29,1 2 3 4,Zokush,67,180793,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2739711fe75facefc7a93d4738c
30-12-2024,30,Daylight,David Kushner,92,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
30-12-2024,31,T'aimerais (feat. Ziak),Kerchak & Ziak,68,153253,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27344723956c478e856571822b9
30-12-2024,32,Ailleurs,Josman,73,165506,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2735a7c027718559ea175420718
30-12-2024,33,Chemin d'or,Werenoi,72,212093,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b2739d74d3f0042968ea8f084acb
30-12-2024,34,Citadelle,Merveille,62,165728,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27336209a878e7013179a1a7b8e
30-12-2024,35,Meridian,Dave & Tiakola,76,255160,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b2734272d95e66df0e8859cc4952
30-12-2024,36,Water,Tyla,92,200255,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
30-12-2024,37,CARTIER,Gazo & Tiakola,72,229093,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
30-12-2024,38,100K,Gazo & Tiakola,74,116906,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
30-12-2024,39,Nouvelles,PLK,72,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
30-12-2024,40,On My Love,Zara Larsson & David Guetta,69,222911,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b27320e6d104acd0787e0d9d0de7
30-12-2024,41,La League,Werenoi,72,173427,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348a9bc2fa970c5dd0484d642
30-12-2024,42,Celui qui part,Joseph Kamel,59,156413,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273e9cbe90c0b6935964497afeb
30-12-2024,43,Demain,PLK,71,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
30-12-2024,44,No love,Ninho,73,202186,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27318d7aeed9b54d67eb3f65e44
30-12-2024,45,Aïcha,Djadja & Dinaz,65,206684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27319ba7b1519f171fb44d6984a
30-12-2024,46,Prada,cassö & RAYE & D-Block Europe,90,132359,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
30-12-2024,47,Dance The Night - From Barbie The Album,Dua Lipa,89,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
30-12-2024,48,Ghetto,Merveille,70,137437,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732beb4fe988221b208dd3f53a
30-12-2024,49,Children of the Sky (a Starfield song),Imagine Dragons,74,207611,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273900eb397dfbeaca3fc76299c
30-12-2024,50,Tu connais,Werenoi,58,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
31-12-2024,1,Petit génie,Jungeli & Imen Es & Alonzo,80,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
31-12-2024,2,FLASHBACK,Favé,76,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
31-12-2024,3,Casanova,Soolking & Gazo,82,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
31-12-2024,4,LAISSE MOI,KeBlack,78,168620,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5360bcfb07322f015687e1
31-12-2024,5,Si No Estás,iñigo quintero,94,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
31-12-2024,6,J'fais plaisir à la zone,Jul,74,183106,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
31-12-2024,7,Saiyan,Heuss L'enfoiré,73,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
31-12-2024,8,greedy,Tate McRae,97,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
31-12-2024,9,Bécane - A COLORS SHOW,Yamê,83,182440,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfba3f3ae607f250cdd969c
31-12-2024,10,NOTRE DAME,Gazo & Tiakola,76,216386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
31-12-2024,11,Bolide allemand,SDM,77,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
31-12-2024,12,I love you,Dadju & Tayc,75,238344,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324805a68fdded5f9cec3f69c
31-12-2024,13,Popcorn Salé,SANTA,73,238653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273215b11af12f1cd353e81837d
31-12-2024,14,Lose Control,Teddy Swims,84,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
31-12-2024,15,Laboratoire,Werenoi,75,162840,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b2739d74d3f0042968ea8f084acb
31-12-2024,16,Overdrive (feat. Norma Jean Martine),Ofenbach & Norma Jean Martine,82,155905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7
31-12-2024,17,Beuh d'Hollande,Jul,71,169413,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
31-12-2024,18,Houdini,Dua Lipa,91,185917,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
31-12-2024,19,Strangers,Kenya Grace,94,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
31-12-2024,20,Meuda,Tiakola,75,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
31-12-2024,21,Gimme Love,Sia,81,177921,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2730df5de7712f0db14d84a4f7e
31-12-2024,22,Vois sur ton chemin - Techno Mix,BENNETT,88,178156,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93
31-12-2024,23,Sans Coeur,Shay & Niska,73,176000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d99a8b4601f24196f1301d5f
31-12-2024,24,Périph,PLK,70,168849,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27315042e5bdc1292bb08385778
31-12-2024,25,Paint The Town Red,Doja Cat,86,230480,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
31-12-2024,26,Tattoo,Loreen,86,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
31-12-2024,27,SEYA,GIMS,72,188484,album,21,FALSE,https://i.scdn.co/image/ab67616d0000b2738c127b14ce91c9e0f45cda94
31-12-2024,28,Postiché,Jul,71,276546,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
31-12-2024,29,1 2 3 4,Zokush,67,180793,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2739711fe75facefc7a93d4738c
31-12-2024,30,Daylight,David Kushner,92,212953,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
31-12-2024,31,Citadelle,Merveille,64,165728,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27336209a878e7013179a1a7b8e
31-12-2024,32,Ailleurs,Josman,73,165506,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2735a7c027718559ea175420718
31-12-2024,33,Chemin d'or,Werenoi,72,212093,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b2739d74d3f0042968ea8f084acb
31-12-2024,34,T'aimerais (feat. Ziak),Kerchak & Ziak,69,153253,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27344723956c478e856571822b9
31-12-2024,35,Meridian,Dave & Tiakola,76,255160,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b2734272d95e66df0e8859cc4952
31-12-2024,36,100K,Gazo & Tiakola,74,116906,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
31-12-2024,37,Water,Tyla,93,200255,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
31-12-2024,38,CARTIER,Gazo & Tiakola,72,229093,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
31-12-2024,39,Nouvelles,PLK,72,179653,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
31-12-2024,40,On My Love,Zara Larsson & David Guetta,69,222911,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b27320e6d104acd0787e0d9d0de7
31-12-2024,41,Dance The Night - From Barbie The Album,Dua Lipa,90,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
31-12-2024,42,La League,Werenoi,72,173427,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348a9bc2fa970c5dd0484d642
31-12-2024,43,Demain,PLK,71,183013,single,10,TRUE,https://i.scdn.co/image/ab67616d0000b273390bfa914f9f7b04582aba5d
31-12-2024,44,Celui qui part,Joseph Kamel,59,156413,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273e9cbe90c0b6935964497afeb
31-12-2024,45,Prada,cassö & RAYE & D-Block Europe,91,132359,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273e4b7dccdfd54375ded9ccc5c
31-12-2024,46,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis & Macklemore & Ryan Lewis,85,258431,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d
31-12-2024,47,No love,Ninho,73,202186,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b27318d7aeed9b54d67eb3f65e44
31-12-2024,48,Aïcha,Djadja & Dinaz,66,206684,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27319ba7b1519f171fb44d6984a
31-12-2024,49,Tu connais,Werenoi,59,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
31-12-2024,50,Children of the Sky (a Starfield song),Imagine Dragons,75,207611,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273900eb397dfbeaca3fc76299c
01-01-2025,1,Petit génie,Jungeli & Imen Es & Alonzo,81,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
01-01-2025,2,Casanova,Soolking & Gazo,83,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
01-01-2025,3,FLASHBACK,Favé,76,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
01-01-2025,4,LAISSE MOI,KeBlack,79,168620,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5360bcfb07322f015687e1
01-01-2025,5,greedy,Tate McRae,97,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
01-01-2025,6,Si No Estás,iñigo quintero,95,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
01-01-2025,7,Saiyan,Heuss L'enfoiré,73,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
01-01-2025,8,Houdini,Dua Lipa,91,185917,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
01-01-2025,9,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis & Macklemore & Ryan Lewis,85,258431,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d
01-01-2025,10,Overdrive (feat. Norma Jean Martine),Ofenbach & Norma Jean Martine,83,155905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7
01-01-2025,11,Bolide allemand,SDM,77,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
01-01-2025,12,Memories (feat. Kid Cudi),David Guetta,69,210093,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b273b2e43ed3850e072831f7b2c6
01-01-2025,13,J'fais plaisir à la zone,Jul,74,183106,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
01-01-2025,14,Dance The Night - From Barbie The Album,Dua Lipa,90,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
01-01-2025,15,September,"Earth, Wind & Fire & sped up + slowed",79,216022,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282
01-01-2025,16,"Freed From Desire - prod. Molella, Phil Jay",Gala,78,213394,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273e3a26492e5b3a5f37021bd2d
01-01-2025,17,Bécane - A COLORS SHOW,Yamê,84,182440,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfba3f3ae607f250cdd969c
01-01-2025,18,Sweet Dreams (Are Made of This) - Remastered,Eurythmics & Annie Lennox & Dave Stewart,83,216933,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d
01-01-2025,19,Paint The Town Red,Doja Cat,86,230480,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
01-01-2025,20,NOTRE DAME,Gazo & Tiakola,77,216386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
01-01-2025,21,I'm Good (Blue),David Guetta & Bebe Rexha,90,175238,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
01-01-2025,22,I love you,Dadju & Tayc,76,238344,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324805a68fdded5f9cec3f69c
01-01-2025,23,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
01-01-2025,24,Vois sur ton chemin - Techno Mix,BENNETT,88,178156,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93
01-01-2025,25,Tattoo,Loreen,86,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
01-01-2025,26,Flowers,Miley Cyrus,91,200600,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
01-01-2025,27,Popcorn Salé,SANTA,74,238653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273215b11af12f1cd353e81837d
01-01-2025,28,J'irai où tu iras (with Jean-Jacques Goldman),Céline Dion,60,205800,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273a33e2b9d221b420f2ab1d29f
01-01-2025,29,Laboratoire,Werenoi,75,162840,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b2739d74d3f0042968ea8f084acb
01-01-2025,30,Meuda,Tiakola,75,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
01-01-2025,31,Lose Control,Teddy Swims,84,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
01-01-2025,32,J't'emmène au vent,Louise Attaque,69,184173,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2730197f123ed91c8f333920ff1
01-01-2025,33,Only Girl (In The World),Rihanna,83,235493,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794
01-01-2025,34,Strangers,Kenya Grace,94,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
01-01-2025,35,Partenaire Particulier,Partenaire Particulier,65,246440,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273bd656516296878641c69a7d3
01-01-2025,36,Gimme Love,Sia,81,177921,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2730df5de7712f0db14d84a4f7e
01-01-2025,37,Take on Me,a-ha,88,225280,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53
01-01-2025,38,Beuh d'Hollande,Jul,72,169413,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
01-01-2025,39,Arranca (feat. Omega),Becky G & Omega,77,166529,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27361f698cb35bb6f6d96fd1612
01-01-2025,40,Blinding Lights,The Weeknd,90,200040,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
01-01-2025,41,Sans Coeur,Shay & Niska,73,176000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273d99a8b4601f24196f1301d5f
01-01-2025,42,L'aventurier,Indochine,65,231960,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273f80fe67d0f4293be5b8f5251
01-01-2025,43,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,86,140017,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
01-01-2025,44,Pepas,Farruko,70,287120,album,25,TRUE,https://i.scdn.co/image/ab67616d0000b273f1bd89fe6542ac73b8555f73
01-01-2025,45,I Follow Rivers - The Magician Remix,Lykke Li,65,279635,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273912f9e5f87201b6bf9e4f5ef
01-01-2025,46,Water,Tyla,93,200255,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
01-01-2025,47,I Gotta Feeling,Black Eyed Peas,75,289133,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273382514f0114ba8f4a16d5db4
01-01-2025,48,Calm Down (with Selena Gomez),Rema,80,239317,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
01-01-2025,49,DESPECHÁ,ROSALÍA,77,156787,album,24,TRUE,https://i.scdn.co/image/ab67616d0000b273efc0ef9dd996312ebaf0bf52
01-01-2025,50,Substitution (feat. Julian Perretta),Purple Disco Machine & Kungs & Julian Perretta,78,181477,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b273a8bcf8fac8520ac2cbf72ea7
02-01-2025,1,Petit génie,Jungeli & Imen Es & Alonzo,81,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
02-01-2025,2,Casanova,Soolking & Gazo,83,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
02-01-2025,3,FLASHBACK,Favé,77,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
02-01-2025,4,LAISSE MOI,KeBlack,79,168620,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ab5360bcfb07322f015687e1
02-01-2025,5,greedy,Tate McRae,97,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
02-01-2025,6,Si No Estás,iñigo quintero,95,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
02-01-2025,7,Saiyan,Heuss L'enfoiré,74,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
02-01-2025,8,Houdini,Dua Lipa,91,185917,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
02-01-2025,9,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis & Macklemore & Ryan Lewis,85,258431,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d
02-01-2025,10,Overdrive (feat. Norma Jean Martine),Ofenbach & Norma Jean Martine,83,155905,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273249f764814d57dc5dfc462c7
02-01-2025,11,Bolide allemand,SDM,78,176746,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273455e89dbf3ce2e6d337be1d0
02-01-2025,12,Memories (feat. Kid Cudi),David Guetta,69,210093,album,31,FALSE,https://i.scdn.co/image/ab67616d0000b273b2e43ed3850e072831f7b2c6
02-01-2025,13,J'fais plaisir à la zone,Jul,74,183106,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2734967a6d7e47e5da99c4c2400
02-01-2025,14,Dance The Night - From Barbie The Album,Dua Lipa,90,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
02-01-2025,15,September,"Earth, Wind & Fire & sped up + slowed",79,216022,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282
02-01-2025,16,"Freed From Desire - prod. Molella, Phil Jay",Gala,79,213394,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273e3a26492e5b3a5f37021bd2d
02-01-2025,17,Bécane - A COLORS SHOW,Yamê,84,182440,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfba3f3ae607f250cdd969c
02-01-2025,18,Sweet Dreams (Are Made of This) - Remastered,Eurythmics & Annie Lennox & Dave Stewart,84,216933,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d
02-01-2025,19,Paint The Town Red,Doja Cat,86,230480,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
02-01-2025,20,NOTRE DAME,Gazo & Tiakola,77,216386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
02-01-2025,21,I'm Good (Blue),David Guetta & Bebe Rexha,90,175238,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
02-01-2025,22,I love you,Dadju & Tayc,76,238344,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27324805a68fdded5f9cec3f69c
02-01-2025,23,As It Was,Harry Styles,92,167303,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
02-01-2025,24,Vois sur ton chemin - Techno Mix,BENNETT,88,178156,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731b96e645016c4d431842aa93
02-01-2025,25,Tattoo,Loreen,86,183374,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
02-01-2025,26,Flowers,Miley Cyrus,92,200600,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
02-01-2025,27,Popcorn Salé,SANTA,74,238653,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273215b11af12f1cd353e81837d
02-01-2025,28,J'irai où tu iras (with Jean-Jacques Goldman),Céline Dion,60,205800,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273a33e2b9d221b420f2ab1d29f
02-01-2025,29,Laboratoire,Werenoi,76,162840,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b2739d74d3f0042968ea8f084acb
02-01-2025,30,Meuda,Tiakola,75,152546,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b2731bbc72ff946f55d4d3188062
02-01-2025,31,Lose Control,Teddy Swims,85,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
02-01-2025,32,J't'emmène au vent,Louise Attaque,70,184173,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2730197f123ed91c8f333920ff1
02-01-2025,33,Only Girl (In The World),Rihanna,84,235493,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794
02-01-2025,34,Strangers,Kenya Grace,94,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
02-01-2025,35,Partenaire Particulier,Partenaire Particulier,66,246440,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273bd656516296878641c69a7d3
